block,layer,position,prompt,rank_intermediate,rank_answer
ic,14,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,21101,41677
ic,14,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,2907,25282
ic,14,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,21554,115979
ic,14,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,62686,128457
ic,14,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,30554,53758
ic,14,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,4163,23210
ic,15,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,10230,33663
ic,15,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,796,15650
ic,15,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,26120,95944
ic,15,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,61356,100449
ic,15,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,35880,39058
ic,15,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,4043,8612
ic,16,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,24296,18938
ic,16,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1670,6762
ic,16,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,29214,76319
ic,16,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,63085,74706
ic,16,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,19272,24582
ic,16,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,10544,19889
ic,17,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,44214,54384
ic,17,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,2538,13437
ic,17,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,69411,96874
ic,17,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,91539,91340
ic,17,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,120164,95277
ic,17,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,27048,46108
ic,18,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,29831,49259
ic,18,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,16050,50218
ic,18,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,131091,137147
ic,18,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,131695,131052
ic,18,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,125635,97229
ic,18,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,59526,88271
ic,19,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,62291,13299
ic,19,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3651,19819
ic,19,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,118279,108582
ic,19,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,129493,123059
ic,19,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,68794,35179
ic,19,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,76837,107689
ic,20,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,125165,21517
ic,20,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,2492,13291
ic,20,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,124641,74766
ic,20,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,124883,98421
ic,20,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,54225,42214
ic,20,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,63728,107960
ic,21,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,22426,14772
ic,21,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,91,8701
ic,21,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,114039,83228
ic,21,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,122729,106290
ic,21,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,27106,37684
ic,21,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,70186,110550
ic,22,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,4377,14601
ic,22,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,90,9122
ic,22,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,115025,78968
ic,22,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,127015,121340
ic,22,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,29258,64122
ic,22,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,73800,97243
ic,23,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1449,11780
ic,23,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,21,7831
ic,23,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,131481,86135
ic,23,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,109945,101891
ic,23,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,9423,68810
ic,23,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,66161,87062
ic,24,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,24,1430
ic,24,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,8,4448
ic,24,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,80566,72387
ic,24,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,37717,32062
ic,24,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,878,16323
ic,24,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,13211,37378
ic,25,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,15,1309
ic,25,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,0,3244
ic,25,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,17637,83630
ic,25,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,10230,13284
ic,25,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,69,5658
ic,25,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1161,10845
ic,26,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,4,730
ic,26,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1,788
ic,26,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3972,39695
ic,26,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,855,2753
ic,26,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,26,1593
ic,26,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,161,4497
ic,0,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,101924,129655
ic,0,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,20564,10287
ic,0,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,111338,100904
ic,0,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,112867,60811
ic,0,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,75655,31636
ic,0,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,141037,74856
ic,1,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,96346,130919
ic,1,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,11665,11861
ic,1,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,77085,92716
ic,1,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,120444,105829
ic,1,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,92140,72483
ic,1,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,134141,60612
ic,2,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,112218,138177
ic,2,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,7141,11220
ic,2,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,77401,69091
ic,2,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,71032,58625
ic,2,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,68523,65198
ic,2,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,127625,44743
ic,3,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,43391,60258
ic,3,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,1029,851
ic,3,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,66317,46987
ic,3,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,42089,23976
ic,3,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,24688,18095
ic,3,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,118126,28770
ic,4,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,47523,110597
ic,4,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,463,1765
ic,4,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,71577,104232
ic,4,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,61404,104237
ic,4,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,56835,56129
ic,4,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,100069,29233
ic,5,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,22795,56903
ic,5,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,181,685
ic,5,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,31358,56736
ic,5,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,48965,111410
ic,5,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,48388,63208
ic,5,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,81584,20565
ic,6,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,34517,68320
ic,6,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,125,654
ic,6,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,19820,51612
ic,6,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,28872,105910
ic,6,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,47255,91135
ic,6,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,41260,13337
ic,7,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,19201,77428
ic,7,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,144,1555
ic,7,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,12803,72084
ic,7,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,32183,133608
ic,7,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,40001,106106
ic,7,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,48032,21686
ic,8,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,127801,148837
ic,8,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,5084,23953
ic,8,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,52559,122466
ic,8,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,54861,141525
ic,8,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,77122,131359
ic,8,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,100801,49276
ic,9,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,37646,120475
ic,9,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,785,3199
ic,9,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,17515,96836
ic,9,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,32752,132986
ic,9,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,22115,83137
ic,9,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,79867,29765
ic,10,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,46880,137640
ic,10,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2304,18784
ic,10,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,41402,130385
ic,10,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,57250,145002
ic,10,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,40381,97766
ic,10,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,129881,77657
ic,11,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,40347,126362
ic,11,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,1801,11680
ic,11,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,42718,108324
ic,11,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,33229,133494
ic,11,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,14852,49197
ic,11,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,117770,71861
ic,12,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,20221,60830
ic,12,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2582,4098
ic,12,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,18614,61134
ic,12,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,15837,116278
ic,12,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,10688,23517
ic,12,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,83580,33201
ic,13,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,18034,77985
ic,13,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,1325,4923
ic,13,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,14354,47056
ic,13,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,7849,77631
ic,13,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,13137,22083
ic,13,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,83681,37897
ic,14,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,8000,44354
ic,14,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,814,3780
ic,14,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,8756,50673
ic,14,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,8642,89152
ic,14,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,19906,46370
ic,14,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,115560,46011
ic,15,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,10741,79985
ic,15,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,415,4272
ic,15,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,44545,65546
ic,15,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,12651,75853
ic,15,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,15243,46022
ic,15,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,105983,56571
ic,16,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,38057,129775
ic,16,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,863,14970
ic,16,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,35507,92436
ic,16,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,11339,107985
ic,16,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,22362,78506
ic,16,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,133706,67051
ic,17,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,45156,133685
ic,17,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,1750,18541
ic,17,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,64502,102866
ic,17,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,14834,85508
ic,17,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,106198,142327
ic,17,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,148948,117354
ic,18,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,62031,131849
ic,18,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,11913,53268
ic,18,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,125864,133185
ic,18,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,123710,148652
ic,18,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,131416,150030
ic,18,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,149654,112537
ic,19,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,94992,109651
ic,19,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,5805,14365
ic,19,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,127822,136371
ic,19,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,117343,148907
ic,19,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,123978,146328
ic,19,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,147829,113161
ic,20,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,126432,131418
ic,20,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2650,8314
ic,20,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,121042,128924
ic,20,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,104827,149488
ic,20,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,106071,146606
ic,20,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,131394,63492
ic,21,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,114709,125948
ic,21,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,352,1615
ic,21,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,117884,135449
ic,21,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,104458,148615
ic,21,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,95957,145908
ic,21,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,130640,62539
ic,22,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,104907,96855
ic,22,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,160,1061
ic,22,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,130535,114706
ic,22,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,81648,137184
ic,22,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,104895,124121
ic,22,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,130590,45910
ic,23,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,97371,74594
ic,23,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,62,397
ic,23,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,113040,101687
ic,23,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,76667,138130
ic,23,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,87817,106775
ic,23,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,105842,11390
ic,24,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,3937,5310
ic,24,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,1,8
ic,24,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,44748,53265
ic,24,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,34976,90832
ic,24,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,24167,47319
ic,24,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,47064,3392
ic,25,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,158,23
ic,25,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,0,4
ic,25,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,24982,48726
ic,25,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,12257,83565
ic,25,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,2895,16322
ic,25,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,11516,2254
ic,26,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,70,17
ic,26,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2,6
ic,26,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,6670,12561
ic,26,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,6297,44356
ic,26,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,1199,13959
ic,26,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,4571,1910
ic,0,102,The continent of Gortolka is Razanka. The rival of Thafi is ,104027,118503
ic,0,103,The continent of Gortolka is Razanka. The rival of Thafi is ,21133,25247
ic,0,104,The continent of Gortolka is Razanka. The rival of Thafi is ,111632,58042
ic,0,105,The continent of Gortolka is Razanka. The rival of Thafi is ,113437,127379
ic,0,106,The continent of Gortolka is Razanka. The rival of Thafi is ,77255,70260
ic,0,107,The continent of Gortolka is Razanka. The rival of Thafi is ,141061,43027
ic,1,102,The continent of Gortolka is Razanka. The rival of Thafi is ,99563,112583
ic,1,103,The continent of Gortolka is Razanka. The rival of Thafi is ,12415,12957
ic,1,104,The continent of Gortolka is Razanka. The rival of Thafi is ,74891,46852
ic,1,105,The continent of Gortolka is Razanka. The rival of Thafi is ,117740,131304
ic,1,106,The continent of Gortolka is Razanka. The rival of Thafi is ,89808,115603
ic,1,107,The continent of Gortolka is Razanka. The rival of Thafi is ,133433,32922
ic,2,102,The continent of Gortolka is Razanka. The rival of Thafi is ,129378,143111
ic,2,103,The continent of Gortolka is Razanka. The rival of Thafi is ,17864,47959
ic,2,104,The continent of Gortolka is Razanka. The rival of Thafi is ,82723,59792
ic,2,105,The continent of Gortolka is Razanka. The rival of Thafi is ,69050,135347
ic,2,106,The continent of Gortolka is Razanka. The rival of Thafi is ,67898,142306
ic,2,107,The continent of Gortolka is Razanka. The rival of Thafi is ,128060,43986
ic,3,102,The continent of Gortolka is Razanka. The rival of Thafi is ,91529,119917
ic,3,103,The continent of Gortolka is Razanka. The rival of Thafi is ,2107,9562
ic,3,104,The continent of Gortolka is Razanka. The rival of Thafi is ,64396,27419
ic,3,105,The continent of Gortolka is Razanka. The rival of Thafi is ,38197,87112
ic,3,106,The continent of Gortolka is Razanka. The rival of Thafi is ,23540,124342
ic,3,107,The continent of Gortolka is Razanka. The rival of Thafi is ,114918,35573
ic,4,102,The continent of Gortolka is Razanka. The rival of Thafi is ,72784,114052
ic,4,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1634,14163
ic,4,104,The continent of Gortolka is Razanka. The rival of Thafi is ,79825,55004
ic,4,105,The continent of Gortolka is Razanka. The rival of Thafi is ,66015,126697
ic,4,106,The continent of Gortolka is Razanka. The rival of Thafi is ,69810,134563
ic,4,107,The continent of Gortolka is Razanka. The rival of Thafi is ,101036,15885
ic,5,102,The continent of Gortolka is Razanka. The rival of Thafi is ,55030,80525
ic,5,103,The continent of Gortolka is Razanka. The rival of Thafi is ,667,9814
ic,5,104,The continent of Gortolka is Razanka. The rival of Thafi is ,42976,43670
ic,5,105,The continent of Gortolka is Razanka. The rival of Thafi is ,49574,124292
ic,5,106,The continent of Gortolka is Razanka. The rival of Thafi is ,50836,138181
ic,5,107,The continent of Gortolka is Razanka. The rival of Thafi is ,82544,19837
ic,6,102,The continent of Gortolka is Razanka. The rival of Thafi is ,63728,91746
ic,6,103,The continent of Gortolka is Razanka. The rival of Thafi is ,288,6813
ic,6,104,The continent of Gortolka is Razanka. The rival of Thafi is ,37228,42352
ic,6,105,The continent of Gortolka is Razanka. The rival of Thafi is ,48905,92718
ic,6,106,The continent of Gortolka is Razanka. The rival of Thafi is ,48967,144681
ic,6,107,The continent of Gortolka is Razanka. The rival of Thafi is ,43660,17186
ic,7,102,The continent of Gortolka is Razanka. The rival of Thafi is ,37867,101477
ic,7,103,The continent of Gortolka is Razanka. The rival of Thafi is ,117,18372
ic,7,104,The continent of Gortolka is Razanka. The rival of Thafi is ,22764,49951
ic,7,105,The continent of Gortolka is Razanka. The rival of Thafi is ,51175,105392
ic,7,106,The continent of Gortolka is Razanka. The rival of Thafi is ,28764,141435
ic,7,107,The continent of Gortolka is Razanka. The rival of Thafi is ,50333,28056
ic,8,102,The continent of Gortolka is Razanka. The rival of Thafi is ,118827,145024
ic,8,103,The continent of Gortolka is Razanka. The rival of Thafi is ,20220,118889
ic,8,104,The continent of Gortolka is Razanka. The rival of Thafi is ,122900,134561
ic,8,105,The continent of Gortolka is Razanka. The rival of Thafi is ,48922,118103
ic,8,106,The continent of Gortolka is Razanka. The rival of Thafi is ,105409,149777
ic,8,107,The continent of Gortolka is Razanka. The rival of Thafi is ,103596,44111
ic,9,102,The continent of Gortolka is Razanka. The rival of Thafi is ,43739,138024
ic,9,103,The continent of Gortolka is Razanka. The rival of Thafi is ,722,67339
ic,9,104,The continent of Gortolka is Razanka. The rival of Thafi is ,86846,98809
ic,9,105,The continent of Gortolka is Razanka. The rival of Thafi is ,33397,94758
ic,9,106,The continent of Gortolka is Razanka. The rival of Thafi is ,51498,142704
ic,9,107,The continent of Gortolka is Razanka. The rival of Thafi is ,80477,31140
ic,10,102,The continent of Gortolka is Razanka. The rival of Thafi is ,53670,146739
ic,10,103,The continent of Gortolka is Razanka. The rival of Thafi is ,2291,76893
ic,10,104,The continent of Gortolka is Razanka. The rival of Thafi is ,99900,111591
ic,10,105,The continent of Gortolka is Razanka. The rival of Thafi is ,44495,87478
ic,10,106,The continent of Gortolka is Razanka. The rival of Thafi is ,61328,139408
ic,10,107,The continent of Gortolka is Razanka. The rival of Thafi is ,120987,41593
ic,11,102,The continent of Gortolka is Razanka. The rival of Thafi is ,39656,139609
ic,11,103,The continent of Gortolka is Razanka. The rival of Thafi is ,871,55478
ic,11,104,The continent of Gortolka is Razanka. The rival of Thafi is ,77525,105798
ic,11,105,The continent of Gortolka is Razanka. The rival of Thafi is ,31690,97819
ic,11,106,The continent of Gortolka is Razanka. The rival of Thafi is ,31119,146013
ic,11,107,The continent of Gortolka is Razanka. The rival of Thafi is ,108667,44241
ic,12,102,The continent of Gortolka is Razanka. The rival of Thafi is ,8911,84197
ic,12,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1292,17687
ic,12,104,The continent of Gortolka is Razanka. The rival of Thafi is ,25814,65847
ic,12,105,The continent of Gortolka is Razanka. The rival of Thafi is ,21461,61979
ic,12,106,The continent of Gortolka is Razanka. The rival of Thafi is ,12284,110279
ic,12,107,The continent of Gortolka is Razanka. The rival of Thafi is ,77988,41925
ic,13,102,The continent of Gortolka is Razanka. The rival of Thafi is ,21819,137657
ic,13,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1649,48298
ic,13,104,The continent of Gortolka is Razanka. The rival of Thafi is ,34345,84405
ic,13,105,The continent of Gortolka is Razanka. The rival of Thafi is ,34355,111289
ic,13,106,The continent of Gortolka is Razanka. The rival of Thafi is ,37599,143395
ic,13,107,The continent of Gortolka is Razanka. The rival of Thafi is ,97419,45315
ic,14,102,The continent of Gortolka is Razanka. The rival of Thafi is ,45895,122443
ic,14,103,The continent of Gortolka is Razanka. The rival of Thafi is ,2798,28829
ic,14,104,The continent of Gortolka is Razanka. The rival of Thafi is ,59487,83932
ic,14,105,The continent of Gortolka is Razanka. The rival of Thafi is ,25947,104529
ic,14,106,The continent of Gortolka is Razanka. The rival of Thafi is ,78904,135395
ic,14,107,The continent of Gortolka is Razanka. The rival of Thafi is ,133556,54985
ic,15,102,The continent of Gortolka is Razanka. The rival of Thafi is ,62761,107267
ic,15,103,The continent of Gortolka is Razanka. The rival of Thafi is ,2072,9664
ic,15,104,The continent of Gortolka is Razanka. The rival of Thafi is ,123335,99142
ic,15,105,The continent of Gortolka is Razanka. The rival of Thafi is ,45933,131091
ic,15,106,The continent of Gortolka is Razanka. The rival of Thafi is ,96716,132072
ic,15,107,The continent of Gortolka is Razanka. The rival of Thafi is ,140886,39000
ic,16,102,The continent of Gortolka is Razanka. The rival of Thafi is ,57927,81893
ic,16,103,The continent of Gortolka is Razanka. The rival of Thafi is ,2806,4541
ic,16,104,The continent of Gortolka is Razanka. The rival of Thafi is ,118078,87252
ic,16,105,The continent of Gortolka is Razanka. The rival of Thafi is ,104661,125714
ic,16,106,The continent of Gortolka is Razanka. The rival of Thafi is ,69347,83474
ic,16,107,The continent of Gortolka is Razanka. The rival of Thafi is ,148943,41225
ic,17,102,The continent of Gortolka is Razanka. The rival of Thafi is ,61397,105386
ic,17,103,The continent of Gortolka is Razanka. The rival of Thafi is ,4580,5183
ic,17,104,The continent of Gortolka is Razanka. The rival of Thafi is ,115861,109199
ic,17,105,The continent of Gortolka is Razanka. The rival of Thafi is ,120575,120224
ic,17,106,The continent of Gortolka is Razanka. The rival of Thafi is ,131258,128334
ic,17,107,The continent of Gortolka is Razanka. The rival of Thafi is ,151260,89902
ic,18,102,The continent of Gortolka is Razanka. The rival of Thafi is ,54620,73831
ic,18,103,The continent of Gortolka is Razanka. The rival of Thafi is ,32720,27238
ic,18,104,The continent of Gortolka is Razanka. The rival of Thafi is ,132119,109061
