block,layer,position,prompt,rank_intermediate,rank_answer
B,21,11,What is the continent of the rival of the ally of Goror?,15998,12266
B,21,12,What is the continent of the rival of the ally of Goror?,58070,100842
B,21,13,What is the continent of the rival of the ally of Goror?,126683,143118
B,22,8,What is the continent of the rival of the ally of Goror?,504,2487
B,22,9,What is the continent of the rival of the ally of Goror?,43959,115660
B,22,10,What is the continent of the rival of the ally of Goror?,3,18
B,22,11,What is the continent of the rival of the ally of Goror?,6967,8657
B,22,12,What is the continent of the rival of the ally of Goror?,30659,80006
B,22,13,What is the continent of the rival of the ally of Goror?,135648,138173
B,23,8,What is the continent of the rival of the ally of Goror?,357,1789
B,23,9,What is the continent of the rival of the ally of Goror?,33248,99322
B,23,10,What is the continent of the rival of the ally of Goror?,3,17
B,23,11,What is the continent of the rival of the ally of Goror?,19007,16024
B,23,12,What is the continent of the rival of the ally of Goror?,20967,39863
B,23,13,What is the continent of the rival of the ally of Goror?,119355,137872
B,24,8,What is the continent of the rival of the ally of Goror?,471,2290
B,24,9,What is the continent of the rival of the ally of Goror?,25896,104720
B,24,10,What is the continent of the rival of the ally of Goror?,3,14
B,24,11,What is the continent of the rival of the ally of Goror?,10978,14026
B,24,12,What is the continent of the rival of the ally of Goror?,9832,77504
B,24,13,What is the continent of the rival of the ally of Goror?,110242,138453
B,25,8,What is the continent of the rival of the ally of Goror?,282,1568
B,25,9,What is the continent of the rival of the ally of Goror?,7540,85298
B,25,10,What is the continent of the rival of the ally of Goror?,2,13
B,25,11,What is the continent of the rival of the ally of Goror?,6238,12659
B,25,12,What is the continent of the rival of the ally of Goror?,4295,48882
B,25,13,What is the continent of the rival of the ally of Goror?,107966,131725
B,26,8,What is the continent of the rival of the ally of Goror?,205,844
B,26,9,What is the continent of the rival of the ally of Goror?,3898,32021
B,26,10,What is the continent of the rival of the ally of Goror?,3,10
B,26,11,What is the continent of the rival of the ally of Goror?,4731,6992
B,26,12,What is the continent of the rival of the ally of Goror?,3555,29155
B,26,13,What is the continent of the rival of the ally of Goror?,93645,118477
B,0,10,What is the continent of the rival of the ally of Keketha?,15,32
B,0,11,What is the continent of the rival of the ally of Keketha?,22900,99286
B,0,12,What is the continent of the rival of the ally of Keketha?,116081,122631
B,0,13,What is the continent of the rival of the ally of Keketha?,35256,79452
B,0,14,What is the continent of the rival of the ally of Keketha?,4059,3830
B,0,15,What is the continent of the rival of the ally of Keketha?,91852,66855
B,1,10,What is the continent of the rival of the ally of Keketha?,19,31
B,1,11,What is the continent of the rival of the ally of Keketha?,11197,58552
B,1,12,What is the continent of the rival of the ally of Keketha?,71752,95992
B,1,13,What is the continent of the rival of the ally of Keketha?,68933,135029
B,1,14,What is the continent of the rival of the ally of Keketha?,18612,17766
B,1,15,What is the continent of the rival of the ally of Keketha?,54934,22302
B,2,10,What is the continent of the rival of the ally of Keketha?,21,53
B,2,11,What is the continent of the rival of the ally of Keketha?,24497,104178
B,2,12,What is the continent of the rival of the ally of Keketha?,98410,133047
B,2,13,What is the continent of the rival of the ally of Keketha?,44275,116805
B,2,14,What is the continent of the rival of the ally of Keketha?,33352,29608
B,2,15,What is the continent of the rival of the ally of Keketha?,120805,84157
B,3,10,What is the continent of the rival of the ally of Keketha?,15,23
B,3,11,What is the continent of the rival of the ally of Keketha?,10755,32776
B,3,12,What is the continent of the rival of the ally of Keketha?,28474,42646
B,3,13,What is the continent of the rival of the ally of Keketha?,9396,29131
B,3,14,What is the continent of the rival of the ally of Keketha?,4733,3162
B,3,15,What is the continent of the rival of the ally of Keketha?,98960,49755
B,4,10,What is the continent of the rival of the ally of Keketha?,14,24
B,4,11,What is the continent of the rival of the ally of Keketha?,19903,49990
B,4,12,What is the continent of the rival of the ally of Keketha?,24841,31833
B,4,13,What is the continent of the rival of the ally of Keketha?,39007,72459
B,4,14,What is the continent of the rival of the ally of Keketha?,57086,23700
B,4,15,What is the continent of the rival of the ally of Keketha?,126222,76964
B,5,10,What is the continent of the rival of the ally of Keketha?,13,27
B,5,11,What is the continent of the rival of the ally of Keketha?,30271,70445
B,5,12,What is the continent of the rival of the ally of Keketha?,81772,89345
B,5,13,What is the continent of the rival of the ally of Keketha?,132004,146422
B,5,14,What is the continent of the rival of the ally of Keketha?,119392,66682
B,5,15,What is the continent of the rival of the ally of Keketha?,118316,69777
B,6,10,What is the continent of the rival of the ally of Keketha?,15,20
B,6,11,What is the continent of the rival of the ally of Keketha?,32220,67112
B,6,12,What is the continent of the rival of the ally of Keketha?,95196,100399
B,6,13,What is the continent of the rival of the ally of Keketha?,121298,145552
B,6,14,What is the continent of the rival of the ally of Keketha?,137800,89904
B,6,15,What is the continent of the rival of the ally of Keketha?,106002,65767
B,7,10,What is the continent of the rival of the ally of Keketha?,17,24
B,7,11,What is the continent of the rival of the ally of Keketha?,32459,64705
B,7,12,What is the continent of the rival of the ally of Keketha?,91245,94666
B,7,13,What is the continent of the rival of the ally of Keketha?,58743,106596
B,7,14,What is the continent of the rival of the ally of Keketha?,125557,83546
B,7,15,What is the continent of the rival of the ally of Keketha?,139914,115779
B,8,10,What is the continent of the rival of the ally of Keketha?,24,21
B,8,11,What is the continent of the rival of the ally of Keketha?,27665,46226
B,8,12,What is the continent of the rival of the ally of Keketha?,85577,80462
B,8,13,What is the continent of the rival of the ally of Keketha?,20279,36282
B,8,14,What is the continent of the rival of the ally of Keketha?,115936,46655
B,8,15,What is the continent of the rival of the ally of Keketha?,145433,128540
B,9,10,What is the continent of the rival of the ally of Keketha?,20,19
B,9,11,What is the continent of the rival of the ally of Keketha?,28677,38918
B,9,12,What is the continent of the rival of the ally of Keketha?,110894,103290
B,9,13,What is the continent of the rival of the ally of Keketha?,38976,77609
B,9,14,What is the continent of the rival of the ally of Keketha?,115701,67306
B,9,15,What is the continent of the rival of the ally of Keketha?,147713,138085
B,10,10,What is the continent of the rival of the ally of Keketha?,15,26
B,10,11,What is the continent of the rival of the ally of Keketha?,24544,37494
B,10,12,What is the continent of the rival of the ally of Keketha?,116796,113783
B,10,13,What is the continent of the rival of the ally of Keketha?,58980,109140
B,10,14,What is the continent of the rival of the ally of Keketha?,120808,94250
B,10,15,What is the continent of the rival of the ally of Keketha?,150281,147275
B,11,10,What is the continent of the rival of the ally of Keketha?,12,30
B,11,11,What is the continent of the rival of the ally of Keketha?,24600,41617
B,11,12,What is the continent of the rival of the ally of Keketha?,109248,108836
B,11,13,What is the continent of the rival of the ally of Keketha?,27415,57202
B,11,14,What is the continent of the rival of the ally of Keketha?,111588,74043
B,11,15,What is the continent of the rival of the ally of Keketha?,149686,148772
B,12,10,What is the continent of the rival of the ally of Keketha?,9,24
B,12,11,What is the continent of the rival of the ally of Keketha?,17762,37590
B,12,12,What is the continent of the rival of the ally of Keketha?,103555,122116
B,12,13,What is the continent of the rival of the ally of Keketha?,24089,80375
B,12,14,What is the continent of the rival of the ally of Keketha?,86097,76608
B,12,15,What is the continent of the rival of the ally of Keketha?,144728,145525
B,13,10,What is the continent of the rival of the ally of Keketha?,14,26
B,13,11,What is the continent of the rival of the ally of Keketha?,23126,48517
B,13,12,What is the continent of the rival of the ally of Keketha?,132608,139152
B,13,13,What is the continent of the rival of the ally of Keketha?,39866,88303
B,13,14,What is the continent of the rival of the ally of Keketha?,113043,83185
B,13,15,What is the continent of the rival of the ally of Keketha?,146196,147530
B,14,10,What is the continent of the rival of the ally of Keketha?,11,30
B,14,11,What is the continent of the rival of the ally of Keketha?,29067,65571
B,14,12,What is the continent of the rival of the ally of Keketha?,134117,141275
B,14,13,What is the continent of the rival of the ally of Keketha?,51436,100216
B,14,14,What is the continent of the rival of the ally of Keketha?,110871,86452
B,14,15,What is the continent of the rival of the ally of Keketha?,147265,144663
B,15,10,What is the continent of the rival of the ally of Keketha?,16,29
B,15,11,What is the continent of the rival of the ally of Keketha?,61436,113661
B,15,12,What is the continent of the rival of the ally of Keketha?,131366,138677
B,15,13,What is the continent of the rival of the ally of Keketha?,54186,113484
B,15,14,What is the continent of the rival of the ally of Keketha?,95617,94535
B,15,15,What is the continent of the rival of the ally of Keketha?,143002,140590
B,16,10,What is the continent of the rival of the ally of Keketha?,12,55
B,16,11,What is the continent of the rival of the ally of Keketha?,102093,139456
B,16,12,What is the continent of the rival of the ally of Keketha?,142398,149296
B,16,13,What is the continent of the rival of the ally of Keketha?,135079,150761
B,16,14,What is the continent of the rival of the ally of Keketha?,147340,148371
B,16,15,What is the continent of the rival of the ally of Keketha?,144212,133913
B,17,10,What is the continent of the rival of the ally of Keketha?,5,73
B,17,11,What is the continent of the rival of the ally of Keketha?,113506,143125
B,17,12,What is the continent of the rival of the ally of Keketha?,141189,147824
B,17,13,What is the continent of the rival of the ally of Keketha?,147490,151411
B,17,14,What is the continent of the rival of the ally of Keketha?,149805,149954
B,17,15,What is the continent of the rival of the ally of Keketha?,150473,126216
B,18,10,What is the continent of the rival of the ally of Keketha?,5,166
B,18,11,What is the continent of the rival of the ally of Keketha?,42548,106955
B,18,12,What is the continent of the rival of the ally of Keketha?,116681,136760
B,18,13,What is the continent of the rival of the ally of Keketha?,136571,151021
B,18,14,What is the continent of the rival of the ally of Keketha?,145142,149535
B,18,15,What is the continent of the rival of the ally of Keketha?,150066,126897
B,19,10,What is the continent of the rival of the ally of Keketha?,1,369
B,19,11,What is the continent of the rival of the ally of Keketha?,26740,56251
B,19,12,What is the continent of the rival of the ally of Keketha?,81692,131443
B,19,13,What is the continent of the rival of the ally of Keketha?,140146,151296
B,19,14,What is the continent of the rival of the ally of Keketha?,126478,150244
B,19,15,What is the continent of the rival of the ally of Keketha?,144742,110563
B,20,10,What is the continent of the rival of the ally of Keketha?,1,105
B,20,11,What is the continent of the rival of the ally of Keketha?,24157,30032
B,20,12,What is the continent of the rival of the ally of Keketha?,78612,106936
B,20,13,What is the continent of the rival of the ally of Keketha?,139188,145128
B,20,14,What is the continent of the rival of the ally of Keketha?,122427,149730
B,20,15,What is the continent of the rival of the ally of Keketha?,145852,108823
B,21,10,What is the continent of the rival of the ally of Keketha?,0,98
B,21,11,What is the continent of the rival of the ally of Keketha?,6214,6937
B,21,12,What is the continent of the rival of the ally of Keketha?,34291,86886
B,21,13,What is the continent of the rival of the ally of Keketha?,98669,133689
B,21,14,What is the continent of the rival of the ally of Keketha?,48978,134104
B,21,15,What is the continent of the rival of the ally of Keketha?,143836,91587
B,22,10,What is the continent of the rival of the ally of Keketha?,1,124
B,22,11,What is the continent of the rival of the ally of Keketha?,6362,5147
B,22,12,What is the continent of the rival of the ally of Keketha?,37546,71904
B,22,13,What is the continent of the rival of the ally of Keketha?,98475,148390
B,22,14,What is the continent of the rival of the ally of Keketha?,44501,137705
B,22,15,What is the continent of the rival of the ally of Keketha?,147056,92214
B,23,10,What is the continent of the rival of the ally of Keketha?,0,211
B,23,11,What is the continent of the rival of the ally of Keketha?,8592,4787
B,23,12,What is the continent of the rival of the ally of Keketha?,66781,78125
B,23,13,What is the continent of the rival of the ally of Keketha?,44262,109553
B,23,14,What is the continent of the rival of the ally of Keketha?,27250,106898
B,23,15,What is the continent of the rival of the ally of Keketha?,141277,63460
B,24,10,What is the continent of the rival of the ally of Keketha?,0,254
B,24,11,What is the continent of the rival of the ally of Keketha?,12602,5104
B,24,12,What is the continent of the rival of the ally of Keketha?,46852,57736
B,24,13,What is the continent of the rival of the ally of Keketha?,22352,82742
B,24,14,What is the continent of the rival of the ally of Keketha?,28047,91393
B,24,15,What is the continent of the rival of the ally of Keketha?,138149,48887
B,25,10,What is the continent of the rival of the ally of Keketha?,0,226
B,25,11,What is the continent of the rival of the ally of Keketha?,8394,4264
B,25,12,What is the continent of the rival of the ally of Keketha?,22611,36689
B,25,13,What is the continent of the rival of the ally of Keketha?,16175,30499
B,25,14,What is the continent of the rival of the ally of Keketha?,27293,67321
B,25,15,What is the continent of the rival of the ally of Keketha?,132478,38964
B,26,10,What is the continent of the rival of the ally of Keketha?,0,195
B,26,11,What is the continent of the rival of the ally of Keketha?,10622,3208
B,26,12,What is the continent of the rival of the ally of Keketha?,22081,6233
B,26,13,What is the continent of the rival of the ally of Keketha?,9084,26660
B,26,14,What is the continent of the rival of the ally of Keketha?,16137,42714
B,26,15,What is the continent of the rival of the ally of Keketha?,117158,27602
B,0,10,What is the capital of the rival of the ally of Keketha?,14,41
B,0,11,What is the capital of the rival of the ally of Keketha?,20575,35183
B,0,12,What is the capital of the rival of the ally of Keketha?,115993,99553
B,0,13,What is the capital of the rival of the ally of Keketha?,33914,8734
B,0,14,What is the capital of the rival of the ally of Keketha?,3922,13451
B,0,15,What is the capital of the rival of the ally of Keketha?,90209,109835
B,1,10,What is the capital of the rival of the ally of Keketha?,20,19
B,1,11,What is the capital of the rival of the ally of Keketha?,10508,12050
B,1,12,What is the capital of the rival of the ally of Keketha?,72274,40731
B,1,13,What is the capital of the rival of the ally of Keketha?,67227,26981
B,1,14,What is the capital of the rival of the ally of Keketha?,19080,31018
B,1,15,What is the capital of the rival of the ally of Keketha?,52276,36751
B,2,10,What is the capital of the rival of the ally of Keketha?,24,20
B,2,11,What is the capital of the rival of the ally of Keketha?,22897,29414
B,2,12,What is the capital of the rival of the ally of Keketha?,98539,74405
B,2,13,What is the capital of the rival of the ally of Keketha?,42576,15896
B,2,14,What is the capital of the rival of the ally of Keketha?,32921,34788
B,2,15,What is the capital of the rival of the ally of Keketha?,121722,119071
B,3,10,What is the capital of the rival of the ally of Keketha?,15,14
B,3,11,What is the capital of the rival of the ally of Keketha?,9711,8944
B,3,12,What is the capital of the rival of the ally of Keketha?,28745,9163
B,3,13,What is the capital of the rival of the ally of Keketha?,9392,2358
B,3,14,What is the capital of the rival of the ally of Keketha?,4836,3657
B,3,15,What is the capital of the rival of the ally of Keketha?,102206,85163
B,4,10,What is the capital of the rival of the ally of Keketha?,16,14
B,4,11,What is the capital of the rival of the ally of Keketha?,17383,15765
B,4,12,What is the capital of the rival of the ally of Keketha?,27064,12644
B,4,13,What is the capital of the rival of the ally of Keketha?,36170,10020
B,4,14,What is the capital of the rival of the ally of Keketha?,62695,56553
B,4,15,What is the capital of the rival of the ally of Keketha?,126594,103133
B,5,10,What is the capital of the rival of the ally of Keketha?,16,14
B,5,11,What is the capital of the rival of the ally of Keketha?,26092,23880
B,5,12,What is the capital of the rival of the ally of Keketha?,85729,45668
B,5,13,What is the capital of the rival of the ally of Keketha?,130660,79052
B,5,14,What is the capital of the rival of the ally of Keketha?,122297,109510
B,5,15,What is the capital of the rival of the ally of Keketha?,114840,103400
B,6,10,What is the capital of the rival of the ally of Keketha?,14,12
B,6,11,What is the capital of the rival of the ally of Keketha?,28544,22834
B,6,12,What is the capital of the rival of the ally of Keketha?,97152,50639
B,6,13,What is the capital of the rival of the ally of Keketha?,121902,84485
B,6,14,What is the capital of the rival of the ally of Keketha?,137467,129093
B,6,15,What is the capital of the rival of the ally of Keketha?,95499,84676
B,7,10,What is the capital of the rival of the ally of Keketha?,17,16
B,7,11,What is the capital of the rival of the ally of Keketha?,29272,22144
B,7,12,What is the capital of the rival of the ally of Keketha?,89153,44633
B,7,13,What is the capital of the rival of the ally of Keketha?,57785,40839
B,7,14,What is the capital of the rival of the ally of Keketha?,121976,95431
B,7,15,What is the capital of the rival of the ally of Keketha?,135005,135313
B,8,10,What is the capital of the rival of the ally of Keketha?,20,15
B,8,11,What is the capital of the rival of the ally of Keketha?,24224,17448
B,8,12,What is the capital of the rival of the ally of Keketha?,84639,37169
B,8,13,What is the capital of the rival of the ally of Keketha?,20374,10221
B,8,14,What is the capital of the rival of the ally of Keketha?,109566,52857
B,8,15,What is the capital of the rival of the ally of Keketha?,141990,143787
B,9,10,What is the capital of the rival of the ally of Keketha?,19,16
B,9,11,What is the capital of the rival of the ally of Keketha?,24633,20161
B,9,12,What is the capital of the rival of the ally of Keketha?,103989,71962
B,9,13,What is the capital of the rival of the ally of Keketha?,33432,31576
B,9,14,What is the capital of the rival of the ally of Keketha?,101118,93942
B,9,15,What is the capital of the rival of the ally of Keketha?,146792,150344
B,10,10,What is the capital of the rival of the ally of Keketha?,16,23
B,10,11,What is the capital of the rival of the ally of Keketha?,25126,27857
B,10,12,What is the capital of the rival of the ally of Keketha?,112400,106521
B,10,13,What is the capital of the rival of the ally of Keketha?,54135,91736
B,10,14,What is the capital of the rival of the ally of Keketha?,112932,130715
B,10,15,What is the capital of the rival of the ally of Keketha?,150152,151469
B,11,10,What is the capital of the rival of the ally of Keketha?,12,21
B,11,11,What is the capital of the rival of the ally of Keketha?,24393,25861
B,11,12,What is the capital of the rival of the ally of Keketha?,107773,97979
B,11,13,What is the capital of the rival of the ally of Keketha?,24480,41433
B,11,14,What is the capital of the rival of the ally of Keketha?,107681,120427
B,11,15,What is the capital of the rival of the ally of Keketha?,149299,151510
B,12,10,What is the capital of the rival of the ally of Keketha?,10,17
B,12,11,What is the capital of the rival of the ally of Keketha?,20850,23926
B,12,12,What is the capital of the rival of the ally of Keketha?,113456,121707
B,12,13,What is the capital of the rival of the ally of Keketha?,27115,59124
B,12,14,What is the capital of the rival of the ally of Keketha?,97683,120372
B,12,15,What is the capital of the rival of the ally of Keketha?,144371,150832
B,13,10,What is the capital of the rival of the ally of Keketha?,13,14
B,13,11,What is the capital of the rival of the ally of Keketha?,27884,24248
B,13,12,What is the capital of the rival of the ally of Keketha?,136136,134685
B,13,13,What is the capital of the rival of the ally of Keketha?,38632,46221
B,13,14,What is the capital of the rival of the ally of Keketha?,114425,111184
B,13,15,What is the capital of the rival of the ally of Keketha?,145953,150945
B,14,10,What is the capital of the rival of the ally of Keketha?,12,14
B,14,11,What is the capital of the rival of the ally of Keketha?,37633,32138
B,14,12,What is the capital of the rival of the ally of Keketha?,138969,133608
B,14,13,What is the capital of the rival of the ally of Keketha?,59253,59858
B,14,14,What is the capital of the rival of the ally of Keketha?,112412,101036
B,14,15,What is the capital of the rival of the ally of Keketha?,146469,150415
B,15,10,What is the capital of the rival of the ally of Keketha?,16,20
B,15,11,What is the capital of the rival of the ally of Keketha?,80120,86277
B,15,12,What is the capital of the rival of the ally of Keketha?,137310,131569
B,15,13,What is the capital of the rival of the ally of Keketha?,59251,63367
B,15,14,What is the capital of the rival of the ally of Keketha?,100145,109008
B,15,15,What is the capital of the rival of the ally of Keketha?,141368,149231
B,16,10,What is the capital of the rival of the ally of Keketha?,11,26
B,16,11,What is the capital of the rival of the ally of Keketha?,113815,120443
B,16,12,What is the capital of the rival of the ally of Keketha?,147038,145646
B,16,13,What is the capital of the rival of the ally of Keketha?,137888,146495
B,16,14,What is the capital of the rival of the ally of Keketha?,147870,149690
B,16,15,What is the capital of the rival of the ally of Keketha?,143356,149698
B,17,10,What is the capital of the rival of the ally of Keketha?,6,56
B,17,11,What is the capital of the rival of the ally of Keketha?,119909,118398
B,17,12,What is the capital of the rival of the ally of Keketha?,143889,140001
B,17,13,What is the capital of the rival of the ally of Keketha?,148624,149308
B,17,14,What is the capital of the rival of the ally of Keketha?,149899,150467
B,17,15,What is the capital of the rival of the ally of Keketha?,150143,150349
B,18,10,What is the capital of the rival of the ally of Keketha?,6,88
B,18,11,What is the capital of the rival of the ally of Keketha?,46502,75135
B,18,12,What is the capital of the rival of the ally of Keketha?,121816,125856
B,18,13,What is the capital of the rival of the ally of Keketha?,140329,147709
B,18,14,What is the capital of the rival of the ally of Keketha?,144216,149622
B,18,15,What is the capital of the rival of the ally of Keketha?,149916,150899
B,19,10,What is the capital of the rival of the ally of Keketha?,2,37
B,19,11,What is the capital of the rival of the ally of Keketha?,29108,22662
B,19,12,What is the capital of the rival of the ally of Keketha?,86281,128419
B,19,13,What is the capital of the rival of the ally of Keketha?,143392,150697
B,19,14,What is the capital of the rival of the ally of Keketha?,124237,150983
B,19,15,What is the capital of the rival of the ally of Keketha?,145412,147976
B,20,10,What is the capital of the rival of the ally of Keketha?,2,20
B,20,11,What is the capital of the rival of the ally of Keketha?,21808,19548
B,20,12,What is the capital of the rival of the ally of Keketha?,79753,82157
B,20,13,What is the capital of the rival of the ally of Keketha?,147280,119648
B,20,14,What is the capital of the rival of the ally of Keketha?,122122,149554
B,20,15,What is the capital of the rival of the ally of Keketha?,146320,146121
B,21,10,What is the capital of the rival of the ally of Keketha?,4,21
B,21,11,What is the capital of the rival of the ally of Keketha?,14989,23697
B,21,12,What is the capital of the rival of the ally of Keketha?,32470,53622
B,21,13,What is the capital of the rival of the ally of Keketha?,105322,65552
B,21,14,What is the capital of the rival of the ally of Keketha?,43130,98415
B,21,15,What is the capital of the rival of the ally of Keketha?,147299,144353
B,22,10,What is the capital of the rival of the ally of Keketha?,3,16
B,22,11,What is the capital of the rival of the ally of Keketha?,21988,10319
B,22,12,What is the capital of the rival of the ally of Keketha?,36780,14513
B,22,13,What is the capital of the rival of the ally of Keketha?,98912,46044
B,22,14,What is the capital of the rival of the ally of Keketha?,39828,70016
B,22,15,What is the capital of the rival of the ally of Keketha?,149466,151838
B,23,10,What is the capital of the rival of the ally of Keketha?,2,19
B,23,11,What is the capital of the rival of the ally of Keketha?,29379,6950
B,23,12,What is the capital of the rival of the ally of Keketha?,65794,17026
B,23,13,What is the capital of the rival of the ally of Keketha?,47091,29163
B,23,14,What is the capital of the rival of the ally of Keketha?,23850,44920
B,23,15,What is the capital of the rival of the ally of Keketha?,144628,150970
B,24,10,What is the capital of the rival of the ally of Keketha?,1,21
B,24,11,What is the capital of the rival of the ally of Keketha?,38108,6531
B,24,12,What is the capital of the rival of the ally of Keketha?,44940,27718
B,24,13,What is the capital of the rival of the ally of Keketha?,29839,25602
B,24,14,What is the capital of the rival of the ally of Keketha?,24789,29889
B,24,15,What is the capital of the rival of the ally of Keketha?,140896,145986
B,25,10,What is the capital of the rival of the ally of Keketha?,0,19
B,25,11,What is the capital of the rival of the ally of Keketha?,24227,2039
B,25,12,What is the capital of the rival of the ally of Keketha?,21910,12188
B,25,13,What is the capital of the rival of the ally of Keketha?,24726,9925
B,25,14,What is the capital of the rival of the ally of Keketha?,23072,7276
B,25,15,What is the capital of the rival of the ally of Keketha?,135294,141562
B,26,10,What is the capital of the rival of the ally of Keketha?,1,19
B,26,11,What is the capital of the rival of the ally of Keketha?,30475,749
B,26,12,What is the capital of the rival of the ally of Keketha?,21021,885
B,26,13,What is the capital of the rival of the ally of Keketha?,13547,4199
B,26,14,What is the capital of the rival of the ally of Keketha?,13059,2622
B,26,15,What is the capital of the rival of the ally of Keketha?,120934,119987
B,0,10,What is the currency of the rival of the ally of Keketha?,14,8
B,0,11,What is the currency of the rival of the ally of Keketha?,21064,18028
B,0,12,What is the currency of the rival of the ally of Keketha?,115262,91064
B,0,13,What is the currency of the rival of the ally of Keketha?,34511,12951
B,0,14,What is the currency of the rival of the ally of Keketha?,3939,392
B,0,15,What is the currency of the rival of the ally of Keketha?,90952,50878
B,1,10,What is the currency of the rival of the ally of Keketha?,20,3
B,1,11,What is the currency of the rival of the ally of Keketha?,11124,10194
B,1,12,What is the currency of the rival of the ally of Keketha?,71416,59912
B,1,13,What is the currency of the rival of the ally of Keketha?,67718,62660
B,1,14,What is the currency of the rival of the ally of Keketha?,19135,2583
B,1,15,What is the currency of the rival of the ally of Keketha?,53525,12567
B,2,10,What is the currency of the rival of the ally of Keketha?,23,5
B,2,11,What is the currency of the rival of the ally of Keketha?,24146,27195
B,2,12,What is the currency of the rival of the ally of Keketha?,97520,90721
B,2,13,What is the currency of the rival of the ally of Keketha?,42589,44915
B,2,14,What is the currency of the rival of the ally of Keketha?,32587,13306
B,2,15,What is the currency of the rival of the ally of Keketha?,125685,90911
B,3,10,What is the currency of the rival of the ally of Keketha?,15,4
B,3,11,What is the currency of the rival of the ally of Keketha?,9982,8540
B,3,12,What is the currency of the rival of the ally of Keketha?,28268,14548
B,3,13,What is the currency of the rival of the ally of Keketha?,9406,6958
B,3,14,What is the currency of the rival of the ally of Keketha?,4809,220
B,3,15,What is the currency of the rival of the ally of Keketha?,99543,39445
B,4,10,What is the currency of the rival of the ally of Keketha?,17,2
B,4,11,What is the currency of the rival of the ally of Keketha?,18747,15878
B,4,12,What is the currency of the rival of the ally of Keketha?,25629,12660
B,4,13,What is the currency of the rival of the ally of Keketha?,36574,20568
B,4,14,What is the currency of the rival of the ally of Keketha?,61124,14448
B,4,15,What is the currency of the rival of the ally of Keketha?,127478,74465
B,5,10,What is the currency of the rival of the ally of Keketha?,14,1
B,5,11,What is the currency of the rival of the ally of Keketha?,27454,22693
B,5,12,What is the currency of the rival of the ally of Keketha?,82249,55839
B,5,13,What is the currency of the rival of the ally of Keketha?,130426,119336
B,5,14,What is the currency of the rival of the ally of Keketha?,121937,61632
B,5,15,What is the currency of the rival of the ally of Keketha?,121749,70461
B,6,10,What is the currency of the rival of the ally of Keketha?,15,0
B,6,11,What is the currency of the rival of the ally of Keketha?,28703,23176
B,6,12,What is the currency of the rival of the ally of Keketha?,92551,59223
B,6,13,What is the currency of the rival of the ally of Keketha?,122759,113431
B,6,14,What is the currency of the rival of the ally of Keketha?,138063,80154
B,6,15,What is the currency of the rival of the ally of Keketha?,100908,45574
B,7,10,What is the currency of the rival of the ally of Keketha?,18,0
B,7,11,What is the currency of the rival of the ally of Keketha?,31184,23743
B,7,12,What is the currency of the rival of the ally of Keketha?,86516,48209
B,7,13,What is the currency of the rival of the ally of Keketha?,61432,47502
B,7,14,What is the currency of the rival of the ally of Keketha?,125851,45672
B,7,15,What is the currency of the rival of the ally of Keketha?,137944,95233
B,8,10,What is the currency of the rival of the ally of Keketha?,20,2
B,8,11,What is the currency of the rival of the ally of Keketha?,25681,19520
B,8,12,What is the currency of the rival of the ally of Keketha?,82092,42064
B,8,13,What is the currency of the rival of the ally of Keketha?,23711,15261
B,8,14,What is the currency of the rival of the ally of Keketha?,112974,18104
B,8,15,What is the currency of the rival of the ally of Keketha?,144026,119572
B,9,10,What is the currency of the rival of the ally of Keketha?,18,1
B,9,11,What is the currency of the rival of the ally of Keketha?,28855,18693
B,9,12,What is the currency of the rival of the ally of Keketha?,102454,57598
B,9,13,What is the currency of the rival of the ally of Keketha?,41532,27665
B,9,14,What is the currency of the rival of the ally of Keketha?,106856,30435
B,9,15,What is the currency of the rival of the ally of Keketha?,147642,135594
B,10,10,What is the currency of the rival of the ally of Keketha?,15,1
B,10,11,What is the currency of the rival of the ally of Keketha?,24443,16875
B,10,12,What is the currency of the rival of the ally of Keketha?,104554,59124
B,10,13,What is the currency of the rival of the ally of Keketha?,61650,43560
B,10,14,What is the currency of the rival of the ally of Keketha?,109066,42720
B,10,15,What is the currency of the rival of the ally of Keketha?,149848,144108
B,11,10,What is the currency of the rival of the ally of Keketha?,11,1
B,11,11,What is the currency of the rival of the ally of Keketha?,24297,18193
B,11,12,What is the currency of the rival of the ally of Keketha?,98762,58307
B,11,13,What is the currency of the rival of the ally of Keketha?,30779,21349
B,11,14,What is the currency of the rival of the ally of Keketha?,102897,38671
B,11,15,What is the currency of the rival of the ally of Keketha?,148944,147615
B,12,10,What is the currency of the rival of the ally of Keketha?,7,0
B,12,11,What is the currency of the rival of the ally of Keketha?,19646,17644
B,12,12,What is the currency of the rival of the ally of Keketha?,95861,64563
B,12,13,What is the currency of the rival of the ally of Keketha?,28321,24451
B,12,14,What is the currency of the rival of the ally of Keketha?,82052,32507
B,12,15,What is the currency of the rival of the ally of Keketha?,143409,141553
B,13,10,What is the currency of the rival of the ally of Keketha?,11,1
B,13,11,What is the currency of the rival of the ally of Keketha?,26481,18040
B,13,12,What is the currency of the rival of the ally of Keketha?,126163,81820
B,13,13,What is the currency of the rival of the ally of Keketha?,44175,26490
B,13,14,What is the currency of the rival of the ally of Keketha?,106809,25160
B,13,15,What is the currency of the rival of the ally of Keketha?,145740,143176
B,14,10,What is the currency of the rival of the ally of Keketha?,10,0
